chr	start	end	peak.annotation	target.genes
8	65922	66312	TSS	ostta08g00410
8	68544	70011	TSS	ostta08g00430
8	72273	73180	TSS	ostta08g00460
8	74656	74861	internal.gene.body	ostta08g00470
8	76822	77166	internal.gene.body	ostta08g00480
8	77710	78122	internal.gene.body	ostta08g00490
8	81733	82112	internal.gene.body	ostta08g00520
8	87178	88504	gene.body	ostta08g00540
8	90622	92072	gene.body	ostta08g00570
8	92718	93106	TSS	ostta08g00590
8	93760	94493	gene.body	ostta08g00600
8	94842	95273	internal.gene.body	ostta08g00620
8	95964	96406	TSS	ostta08g00630
8	96739	97108	internal.gene.body	ostta08g00640
8	97636	98431	TSS	ostta08g00660
8	102769	103036	internal.gene.body	ostta08g00680
8	106927	107246	TSS	ostta08g00700
8	113326	113822	TSS	ostta08g00720
8	115081	115840	TSS	ostta08g00740
8	116809	117089	internal.gene.body	ostta08g00750
8	119246	119757	TSS	ostta08g00770
8	121900	122800	TSS	ostta08g00790
8	132911	133168	internal.gene.body	ostta08g00800
8	133710	133994	TES	ostta08g00810
8	135020	135451	TSS	ostta08g00820
8	139273	140489	TSS	ostta08g00840
8	145904	146161	TSS	ostta08g00860
8	146669	148198	gene.body	ostta08g00865
8	152214	153072	TSS	ostta08g00890
8	157861	158103	internal.gene.body	ostta08g00910
8	159131	159653	TSS	ostta08g00920
8	159987	160394	internal.gene.body	ostta08g00930
8	162107	162406	internal.gene.body	ostta08g00940
8	162857	163290	internal.gene.body	ostta08g00950
8	163668	164546	TSS	ostta08g00970
8	164939	165658	TSS	ostta08g00980
8	169348	170070	TSS	ostta08g01000
8	172504	172858	gene.body	ostta08g01030
8	179392	179595	internal.gene.body	ostta08g01080
8	182045	182398	internal.gene.body	ostta08g01090
8	186274	186678	TSS	ostta08g01110
8	187882	188431	TSS	ostta08g01120
8	190033	191644	gene.body	ostta08g01140
8	195515	196651	gene.body	ostta08g01170
8	198585	199483	TSS	ostta08g01200
8	202616	203138	TSS	ostta08g01210
8	204014	204520	internal.gene.body	ostta08g01220
8	206485	207953	TSS	ostta08g01250
8	208768	209407	TSS	ostta08g01270
8	225083	225919	TSS	ostta08g01300
8	230853	231125	intergenic	
8	231554	231894	internal.gene.body	ostta08g01330
8	236631	237212	internal.gene.body	ostta08g01350
8	237745	238110	internal.gene.body	ostta08g01360
8	241193	241403	internal.gene.body	ostta08g01370
8	245621	246681	gene.body	ostta08g01395
8	249530	249783	internal.gene.body	ostta08g01400
8	250292	250594	intergenic	
8	253751	254982	TSS	ostta08g01430
8	260537	260975	TSS	ostta08g01440
8	261366	261879	TSS	ostta08g01470
8	263006	263481	internal.gene.body	ostta08g01480
8	265094	265409	TSS	ostta08g01490
8	265932	266792	TSS	ostta08g01510
8	267412	267979	TSS	ostta08g01520
8	270694	270971	internal.gene.body	ostta08g01530
8	272248	272473	internal.gene.body	ostta08g01540
8	274207	274785	TSS	ostta08g01560
8	276737	277698	TSS	ostta08g01580
8	278909	279267	TSS	ostta08g01590
8	279989	280860	TSS	ostta08g01610
8	284512	284928	internal.gene.body	ostta08g01630
8	285371	285631	TSS	ostta08g01640
8	289711	290078	TSS	ostta08g01650
8	290949	291730	TSS	ostta08g01670
8	294876	295173	TSS	ostta08g01690
8	297592	299230	TSS	ostta08g01710
8	302093	303080	TSS	ostta08g01730
8	305579	306089	intergenic	
8	309898	310717	TSS	ostta08g01750
8	312151	313014	TSS	ostta08g01770
8	316723	317498	TSS	ostta08g01800
8	319201	319595	TSS	ostta08g01810
8	321103	321846	gene.body	ostta08g01830
8	322133	322515	TSS	ostta08g01840
8	324796	325318	TSS	ostta08g01850
8	327085	328214	TSS	ostta08g01870
8	329069	329663	TSS	ostta08g01880
8	331532	332919	TSS	ostta08g01895
8	333615	333986	TSS	ostta08g01900
8	336457	337047	gene.body	ostta08g01910
8	340151	340394	internal.gene.body	ostta08g01930
8	341610	342889	TSS	ostta08g01950
8	346181	346503	TSS	ostta08g01960
8	349575	349913	internal.gene.body	ostta08g01980
8	350221	350587	internal.gene.body	ostta08g01990
8	353897	354298	TSS	ostta08g02010
8	354639	355525	gene.body	ostta08g02030
8	363574	364394	TSS	ostta08g02060
8	365096	365319	internal.gene.body	ostta08g02070
8	367232	367649	TES	ostta08g02090
8	369844	370157	internal.gene.body	ostta08g02110
8	371888	372180	internal.gene.body	ostta08g02120
8	374123	374310	internal.gene.body	ostta08g02130
8	374865	375084	internal.gene.body	ostta08g02140
8	375510	375924	internal.gene.body	ostta08g02150
8	378249	378581	TSS	ostta08g02160
8	379887	380262	TSS	ostta08g02180
8	382295	383199	TSS	ostta08g02190
8	383787	384293	TSS	ostta08g02200
8	385213	385765	TSS	ostta08g02220
8	389766	390122	TSS	ostta08g02250
8	391868	392744	TSS	ostta08g02270
8	393066	393927	gene.body	ostta08g02280
8	395073	395303	internal.gene.body	ostta08g02295
8	396245	396418	internal.gene.body	ostta08g02300
8	399477	402869	TSS	ostta08g02330
8	403581	407263	gene.body	ostta08g02340,ostta08g02350
8	408661	408882	internal.gene.body	ostta08g02370
8	409945	410192	internal.gene.body	ostta08g02380
8	414063	414414	TSS	ostta08g02400
8	416150	416834	TSS	ostta08g02420
8	419651	419883	TSS	ostta08g02430
8	420760	421276	TSS	ostta08g02440
8	425226	426051	TSS	ostta08g02470
8	429340	429665	TSS	ostta08g02490
8	429962	430367	TSS	ostta08g02500
8	436722	437138	TSS	ostta08g02540
8	438857	439569	TSS	ostta08g02550
8	441456	442510	TSS	ostta08g02570
8	442904	443738	TSS	ostta08g02590
8	445881	446862	TSS	ostta08g02610
8	448661	449413	TSS	ostta08g02630
8	452275	452973	TSS	ostta08g02650
8	455297	455852	TSS	ostta08g02670
8	459674	459917	TSS	ostta08g02680
8	460229	460570	TSS	ostta08g02690
8	463728	463964	TSS	ostta08g02710
8	465167	465504	TSS	ostta08g02720
8	466428	466738	TSS	ostta08g02730
8	467657	468241	TSS	ostta08g02750
8	470024	470477	TSS	ostta08g02760
8	473825	474813	TSS	ostta08g02780
8	478071	478448	TSS	ostta08g02800
8	481826	482743	TSS	ostta08g02830
8	484436	484642	internal.gene.body	ostta08g02840
8	486722	488230	gene.body	ostta08g02860
8	488963	489512	TSS	ostta08g02880
8	490376	491591	TSS	ostta08g02900
8	495900	496932	TSS	ostta08g02920
8	498497	499267	TSS	ostta08g02940
8	502232	502503	intergenic	
8	502996	503290	TSS	ostta08g02960
8	504591	504809	internal.gene.body	ostta08g02970
8	505223	505457	TSS	ostta08g02980
8	507457	507662	internal.gene.body	ostta08g02990
8	513110	513339	TSS	ostta08g03020
8	515860	516707	TSS	ostta08g03040
8	520762	521109	TSS	ostta08g03070
8	526632	526998	internal.gene.body	ostta08g03080
8	527643	528830	TSS	ostta08g03100
8	532471	533313	TSS	ostta08g03120
8	535654	536727	TSS	ostta08g03140
8	539830	541379	TSS	ostta08g03180
8	542719	543125	TSS	ostta08g03200
8	545076	545319	internal.gene.body	ostta08g03210
8	546791	547200	gene.body	ostta08g03220
8	548513	549005	TSS	ostta08g03230
8	549572	550412	TSS	ostta08g03240
8	551214	551616	TSS	ostta08g03250
8	556077	556726	TSS	ostta08g03270
8	560450	560873	TSS	ostta08g03310
8	566168	567154	TSS	ostta08g03330
8	568232	568642	TSS	ostta08g03340
8	569614	570409	TSS	ostta08g03360
8	571966	573096	TSS	ostta08g03380
8	574998	576136	TSS	ostta08g03395
8	576839	577253	TSS	ostta08g03400
8	578652	578882	internal.gene.body	ostta08g03410
8	580640	580862	intergenic	
8	581262	581584	TSS	ostta08g03430
8	582735	582950	internal.gene.body	ostta08g03440
8	584199	584557	intergenic	
8	585088	586006	TSS	ostta08g03460
8	589393	589611	internal.gene.body	ostta08g03470
8	590986	591938	TSS	ostta08g03490
8	593390	593662	internal.gene.body	ostta08g03500
8	596321	596885	TSS	ostta08g03510
8	597688	598582	TSS	ostta08g03530
8	600248	600987	TSS	ostta08g03540
8	601610	602834	gene.body	ostta08g03560
8	603122	604109	TSS	ostta08g03580
8	606598	607545	TSS	ostta08g03590
8	609116	611331	gene.body	ostta08g03615
8	612827	614442	gene.body	ostta08g03640
8	616814	617561	TSS	ostta08g03670
8	618816	619174	TSS	ostta08g03680
8	621372	621867	internal.gene.body	ostta08g03690
8	623457	623710	TSS	ostta08g03700
8	626881	628121	TSS	ostta08g03730
8	632104	632745	TSS	ostta08g03760
8	635698	636188	TSS	ostta08g03770
8	638726	639038	internal.gene.body	ostta08g03790
8	639489	639757	internal.gene.body	ostta08g03800
8	641302	642412	TSS	ostta08g03830
8	643297	643765	internal.gene.body	ostta08g03840
8	644183	644324	intergenic	
8	648942	649162	internal.gene.body	ostta08g03860
8	650309	651380	TSS	ostta08g03880
8	654901	655644	gene.body	ostta08g03910
8	656265	656487	internal.gene.body	ostta08g03920
8	658043	658319	internal.gene.body	ostta08g03930
8	660074	661208	TSS	ostta08g03950
8	665099	666490	gene.body	ostta08g03980
8	669845	670077	internal.gene.body	ostta08g04000
8	672180	672594	internal.gene.body	ostta08g04020
8	673687	674486	TSS	ostta08g04040
8	681338	682143	TSS	ostta08g04080
8	682676	683176	TSS	ostta08g04090
8	685463	686447	TSS	ostta08g04110
8	688706	689069	TSS	ostta08g04130
8	691032	692536	TSS	ostta08g04150
8	693124	693405	internal.gene.body	ostta08g04160
8	696728	697134	TSS	ostta08g04180
8	699242	699458	TSS	ostta08g04200
8	701571	701812	intergenic	
8	703528	704096	internal.gene.body	ostta08g04230
8	704739	704970	TSS	ostta08g04240
8	706382	707328	TSS	ostta08g04260
8	713819	714846	TSS	ostta08g04310
9	395	811	TSS	ostta09g00010
9	4545	4814	internal.gene.body	ostta09g00020
9	8854	9901	TSS	ostta09g00060
9	11387	12665	gene.body	ostta09g00080
9	15363	15632	internal.gene.body	ostta09g00110
9	18139	18828	TSS	ostta09g00140
9	25532	25871	internal.gene.body	ostta09g00180
9	26780	27145	intergenic	
9	28276	28553	TSS	ostta09g00200
9	29615	29840	TSS	ostta09g00210
9	30125	30325	internal.gene.body	ostta09g00220
9	31774	32203	TSS	ostta09g00230
9	34141	34412	TSS	ostta09g00250
9	35834	37237	TSS	ostta09g00270
9	38553	38984	TSS	ostta09g00280
9	39291	39665	TSS	ostta09g00290
9	40207	40525	TSS	ostta09g00300
9	41031	42944	gene.body	ostta09g00320
9	46663	46962	internal.gene.body	ostta09g00350
9	48308	48775	TSS	ostta09g00370
9	50952	51457	TSS	ostta09g00380
9	58005	58608	TSS	ostta09g00420
9	64478	65568	TSS	ostta09g00460
9	66846	67291	TSS	ostta09g00470
9	68774	69841	TSS	ostta09g00490
9	70546	70932	TSS	ostta09g00500
9	71999	73191	gene.body	ostta09g00510
9	75076	76420	TSS	ostta09g00550
9	77646	78840	TSS	ostta09g00560
9	79583	81039	TSS	ostta09g00580
9	85352	85755	TSS	ostta09g00600
9	88826	89096	TSS	ostta09g00620
9	89482	89685	TSS	ostta09g00630
9	91941	93285	TSS	ostta09g00650
9	94102	94434	TSS	ostta09g00655
9	97685	97954	TSS	ostta09g00670
9	98550	99959	TSS	ostta09g00690
9	101092	101847	TSS	ostta09g00710
9	103923	105316	TSS	ostta09g00730
9	108706	109425	TSS	ostta09g00750
9	110594	110982	internal.gene.body	ostta09g00760
9	111287	111600	internal.gene.body	ostta09g00770
9	113256	113712	TSS	ostta09g00780
9	115365	115680	TSS	ostta09g00785
9	117435	117674	internal.gene.body	ostta09g00792
9	118142	118433	TSS	ostta09g00800
9	121240	122416	TSS	ostta09g00810
9	122804	123227	internal.gene.body	ostta09g00820
9	123972	124375	TSS	ostta09g00830
9	129233	130122	TSS	ostta09g00880
9	130852	131768	TSS	ostta09g00890
9	132409	132703	internal.gene.body	ostta09g00910
9	132989	133338	internal.gene.body	ostta09g00920
9	135927	136380	TSS	ostta09g00940
9	137179	138475	gene.body	ostta09g00950
9	141725	141988	internal.gene.body	ostta09g00970
9	142792	143632	TSS	ostta09g00980
9	145486	145812	TSS	ostta09g00990
9	146159	146458	internal.gene.body	ostta09g01000
9	147649	148260	gene.body	ostta09g01010
9	149071	149957	TSS	ostta09g01040
9	156310	156520	TSS	ostta09g01080
9	158632	159520	TSS	ostta09g01100
9	163039	163895	TSS	ostta09g01120
9	166058	167521	TSS	ostta09g01140
9	168864	169515	TSS	ostta09g01150
9	172946	173287	TSS	ostta09g01170
9	174706	174953	TSS	ostta09g01180
9	176945	177200	TSS	ostta09g01190
9	179969	180778	TSS	ostta09g01220
9	182650	183032	TSS	ostta09g01230
9	186083	186360	TSS	ostta09g01240
9	188132	188467	TSS	ostta09g01270
9	189871	190391	TSS	ostta09g01290
9	195730	196174	TSS	ostta09g01310
9	198285	198729	TSS	ostta09g01320
9	199233	199676	TSS	ostta09g01330
9	207010	207449	TSS	ostta09g01360
9	207939	208433	TES	ostta09g01370
9	208554	209506	TES	ostta09g01380
9	210833	211581	TSS	ostta09g01430
9	213255	213540	internal.gene.body	ostta09g01450
9	216325	216598	internal.gene.body	ostta09g01460
9	216932	217220	TSS	ostta09g01470
9	219059	219422	internal.gene.body	ostta09g01490
9	220733	221113	internal.gene.body	ostta09g01495
9	221988	222208	TSS	ostta09g01500
9	223576	224818	TSS	ostta09g01520
9	230713	231613	TSS	ostta09g01570
9	234171	234694	internal.gene.body	ostta09g01580
9	235808	236826	TSS	ostta09g01600
9	239210	239499	internal.gene.body	ostta09g01615
9	240758	241111	TSS	ostta09g01630
9	243950	244395	TSS	ostta09g01650
9	244696	245054	internal.gene.body	ostta09g01660
9	246466	246874	TSS	ostta09g01670
9	247877	248143	TSS	ostta09g01680
9	248964	249861	TSS	ostta09g01700
9	252976	253311	TSS	ostta09g01710
9	254726	255699	TES	ostta09g01730
9	256224	256435	internal.gene.body	ostta09g01740
9	258643	259173	TSS	ostta09g01760
9	260053	260380	internal.gene.body	ostta09g01770
9	266433	266722	TSS	ostta09g01780
9	269708	269986	internal.gene.body	ostta09g01790
9	270421	270830	TSS	ostta09g01800
9	271891	272771	TSS	ostta09g01820
9	273316	273538	TSS	ostta09g01830
9	279617	280085	TSS	ostta09g01860
9	280532	280702	internal.gene.body	ostta09g01870
9	283466	283772	internal.gene.body	ostta09g01890
9	286797	287282	TSS	ostta09g01900
9	289288	290468	TSS	ostta09g01920
9	292497	293464	TSS	ostta09g01940
9	296597	296990	internal.gene.body	ostta09g01950
9	300076	300605	TSS	ostta09g01980
9	302079	302811	TSS	ostta09g02000
9	304125	304413	TSS	ostta09g02010
9	304898	305163	internal.gene.body	ostta09g02020
9	310573	311053	TSS	ostta09g02040
9	311992	312461	TSS	ostta09g02050
9	313592	313965	TSS	ostta09g02060
9	314973	316020	TSS	ostta09g02080
9	317094	317550	TSS	ostta09g02090
9	318707	319508	TSS	ostta09g02110
9	326048	326365	internal.gene.body	ostta09g02145
9	327183	327520	TSS	ostta09g02150
9	332156	333069	TSS	ostta09g02170
9	334091	334293	internal.gene.body	ostta09g02180
9	335207	335409	TSS	ostta09g02190
9	339173	339667	TSS	ostta09g02200
9	346414	347099	TSS	ostta09g02240
9	349691	349981	TSS	ostta09g02250
9	351322	352217	TSS	ostta09g02270
9	354821	355660	TSS	ostta09g02290
9	357172	357691	TSS	ostta09g02300
9	360988	361607	TSS	ostta09g02320
9	364964	366096	TSS	ostta09g02340
9	370611	370874	internal.gene.body	ostta09g02360
9	371341	372339	TSS	ostta09g02370
9	373199	374653	gene.body	ostta09g02390
9	375818	376561	TSS	ostta09g02420
9	381658	382130	TSS	ostta09g02440
9	383744	383987	internal.gene.body	ostta09g02450
9	384689	385472	TSS	ostta09g02470
9	389282	389816	TSS	ostta09g02500
9	392326	392776	TSS	ostta09g02520
9	393625	393838	internal.gene.body	ostta09g02530
9	396413	397729	TSS	ostta09g02560
9	398368	398812	TSS	ostta09g02570
9	401335	401602	internal.gene.body	ostta09g02580
9	402094	402326	internal.gene.body	ostta09g02590
9	404761	405302	TSS	ostta09g02610
9	407141	407402	internal.gene.body	ostta09g02620
9	411559	411950	TSS	ostta09g02660
9	413865	414399	TSS	ostta09g02680
9	414690	415689	TSS	ostta09g02700
9	418120	418945	TSS	ostta09g02730
9	422364	422694	TSS	ostta09g02750
9	423809	424824	TSS	ostta09g02770
9	426089	426349	internal.gene.body	ostta09g02780
9	427090	427611	TSS	ostta09g02790
9	430378	430616	internal.gene.body	ostta09g02800
9	437073	437464	internal.gene.body	ostta09g02830
9	439817	440978	TSS	ostta09g02850
9	442969	443506	TSS	ostta09g02880
9	444251	445280	TSS	ostta09g02900
9	445668	446398	TSS	ostta09g02920
9	449742	450010	internal.gene.body	ostta09g02930
9	450357	450634	internal.gene.body	ostta09g02940
9	452157	452665	TSS	ostta09g02950
9	452972	453472	TSS	ostta09g02955
9	455527	455849	TSS	ostta09g02970
9	460364	461262	TSS	ostta09g03000
9	461638	461853	TSS	ostta09g03010
9	463092	463430	TSS	ostta09g03020
9	463961	464773	TSS	ostta09g03030
9	466748	467634	TSS	ostta09g03050
9	476357	476647	TSS	ostta09g03100
9	479305	480138	TSS	ostta09g03130
9	483164	484651	TSS	ostta09g03150
9	485953	486246	TSS	ostta09g03160
9	488812	489845	TSS	ostta09g03180
9	491603	491841	internal.gene.body	ostta09g03190
9	492469	493006	TSS	ostta09g03210
9	494652	494981	TSS	ostta09g03220
9	496227	496616	internal.gene.body	ostta09g03225
9	497667	497882	internal.gene.body	ostta09g03230
9	498332	498702	TSS	ostta09g03235
9	501135	501458	internal.gene.body	ostta09g03260
9	502728	503728	TSS	ostta09g03280
9	506353	507307	TSS	ostta09g03320
9	515402	516528	intergenic	
9	520700	521133	TSS	ostta09g03400
9	522670	523362	TSS	ostta09g03420
9	523674	523920	internal.gene.body	ostta09g03430
9	527777	528002	TSS	ostta09g03460
9	528321	528797	TSS	ostta09g03465
9	530635	530928	internal.gene.body	ostta09g03470
9	535263	535487	internal.gene.body	ostta09g03490
9	539896	540617	TSS	ostta09g03520
9	543681	544029	internal.gene.body	ostta09g03530
9	544472	544695	internal.gene.body	ostta09g03540
9	548976	549146	internal.gene.body	ostta09g03555
9	551108	551311	TSS	ostta09g03560
9	551674	552054	internal.gene.body	ostta09g03570
9	556570	556935	intergenic	
9	565833	566665	TSS	ostta09g03660
9	570461	571330	TSS	ostta09g03680
9	572674	572982	TES	ostta09g03690
9	575267	575547	internal.gene.body	ostta09g03705
9	576658	576870	TSS	ostta09g03710
9	579404	580091	TSS	ostta09g03740
9	583019	584118	TSS	ostta09g03765
9	586651	587060	TSS	ostta09g03770
9	589781	589981	TSS	ostta09g03780
9	591646	592448	TSS	ostta09g03800
9	594716	594933	TSS	ostta09g03810
9	595748	596848	TSS	ostta09g03830
9	600453	600698	internal.gene.body	ostta09g03840
9	603465	604338	TSS	ostta09g03860
9	615404	615592	TSS	ostta09g03890
9	615916	616219	TSS	ostta09g03900
9	618464	618845	internal.gene.body	ostta09g03910
9	619756	620744	TSS	ostta09g03930
9	622112	624620	gene.body	ostta09g03950
9	625339	625596	TSS	ostta09g03970
9	627576	627963	TSS	ostta09g03980
9	628280	628510	internal.gene.body	ostta09g03990
9	631965	633347	TSS	ostta09g04010
9	634919	636715	gene.body	ostta09g04030
9	638642	639477	TSS	ostta09g04060
9	641867	642147	internal.gene.body	ostta09g04080
9	643016	643774	TSS	ostta09g04100
9	644742	645379	TSS	ostta09g04120
9	649420	650617	gene.body	ostta09g04140
9	651906	652814	TSS	ostta09g04160
9	654198	654704	TSS	ostta09g04170
9	655920	657174	TSS	ostta09g04185
9	658425	659165	TSS	ostta09g04190
9	663494	663719	TSS	ostta09g04210
9	665680	666596	TSS	ostta09g04220
9	667524	668430	TSS	ostta09g04240
9	670800	671049	TSS	ostta09g04250
9	671468	671778	TSS	ostta09g04260
9	674379	674883	TSS	ostta09g04270
9	677156	677425	internal.gene.body	ostta09g04290
9	677743	678086	TSS	ostta09g04300
9	679135	679601	TSS	ostta09g04310
9	679900	680132	internal.gene.body	ostta09g04315
9	683309	684582	TSS	ostta09g04350
9	689067	690078	gene.body	ostta09g04370
9	691138	691934	TSS	ostta09g04390
9	692940	693386	TSS	ostta09g04400
9	695219	695616	internal.gene.body	ostta09g04420
9	704683	705651	TSS	ostta09g04490
9	710661	710929	internal.gene.body	ostta09g04530
